,YEAR,X,Y,OILDISCOVERED_BINARY,GASDISCOVERED_BINARY
2519,1977,856882.8643675114,6240641.291464573,1.0,0.0
2520,1982,860564.8961789263,6242237.725471728,0.0,0.0
2521,1983,859664.4391075101,6243659.801432762,1.0,0.0
2522,1988,859677.3012212305,6247591.95037304,1.0,0.0
2523,1986,869187.5196957253,6242906.788774118,0.0,0.0
2524,1996,867092.1294524937,6247005.083387337,0.0,0.0
2525,1978,829354.7872649151,6236804.423532346,0.0,0.0
2526,1977,848213.3351601181,6228553.902546871,1.0,0.0
2527,2004,846838.0861966298,6223613.545144715,1.0,0.0
2528,1980,851516.1202092704,6235792.909748133,1.0,1.0
2529,1982,851989.6404802478,6237519.004646824,0.0,0.0
2530,1996,850044.0215175623,6233819.409895112,0.0,0.0
2531,1972,861228.5795968851,6237939.869013236,1.0,0.0
2532,1973,869275.4243665175,6231314.388415532,1.0,0.0
2533,1981,873209.4915911155,6225697.602277102,0.0,0.0
2534,1984,876446.2626150311,6241282.530685378,0.0,0.0
2535,1982,880339.0738416207,6233176.383365412,1.0,0.0
2536,1982,883180.6479938859,6228176.925013018,1.0,0.0
2537,1983,875958.5577449258,6240459.089585606,1.0,0.0
2538,1984,877842.1593727623,6231238.681195175,1.0,0.0
2539,1986,876681.5055392871,6237870.738463293,0.0,0.0
2540,1990,876066.2379958197,6239946.248856251,1.0,0.0
2541,1990,876058.7173204345,6239933.1451395005,1.0,0.0
2542,1993,885351.5626742456,6223616.564839836,1.0,0.0
2543,1994,885359.8705058728,6223586.741827083,1.0,0.0
2544,1997,880456.0642280482,6231566.137743583,1.0,0.0
2545,1991,877845.597892212,6234731.901134272,1.0,0.0
2546,1991,885345.706342018,6223604.750076029,0.0,0.0
2547,1991,885354.6977953495,6223601.452892439,1.0,0.0
2548,1998,874395.0316563521,6224143.168469461,1.0,0.0
2549,2005,881551.6475717191,6226765.222339178,1.0,0.0
2550,2006,878692.4353603976,6223316.151974658,0.0,0.0
2551,1999,884795.2582434989,6229524.277252138,0.0,0.0
2552,1999,884795.2582434989,6229524.277252138,1.0,1.0
2553,1985,887014.3573274277,6234445.445594478,0.0,0.0
2554,1967,718756.2370734373,6156845.015250848,0.0,0.0
2555,1967,751259.4297370368,6163311.228669672,0.0,0.0
2556,1969,719618.6426360201,6121675.181482222,0.0,0.0
2557,1970,696784.8068661962,6117553.725204727,0.0,0.0
2558,1969,812347.2511045157,6188505.706699459,0.0,0.0
2559,1985,772968.4901849771,6173971.8789017005,0.0,0.0
2560,2009,811767.2463649258,6141457.321186501,0.0,0.0
2561,1974,821214.6493425453,6205126.987907153,0.0,0.0
2562,2016,830770.4375902181,6214761.606134088,0.0,0.0
2563,2016,830770.4375902181,6214761.606134088,0.0,0.0
2564,1975,845457.9651708258,6216047.888921007,0.0,0.0
2565,1967,821465.7782778383,6148823.150873284,0.0,0.0
2566,1967,845283.0631943622,6146527.233338412,0.0,0.0
2567,1967,834714.2357196698,6130439.866120076,0.0,0.0
2568,1983,857710.8793406776,6132497.689758225,0.0,0.0
2569,1969,872156.980154916,6143245.25608419,0.0,0.0
2570,1965,861445.5951577306,6116048.129135082,0.0,0.0
2571,1970,879796.006320966,6218247.814633532,0.0,1.0
2572,1993,886248.123359696,6221396.116879255,1.0,0.0
2573,2011,875863.0269319429,6215496.228693685,0.0,0.0
2574,1971,892422.8222534775,6218871.93266472,0.0,0.0
2575,2013,890647.804314824,6220264.983321135,1.0,0.0
2576,1995,891050.634102982,6221663.966806615,0.0,0.0
2577,1996,892286.9071335827,6206863.936457032,0.0,0.0
2578,2007,889831.2134518079,6210725.354481368,0.0,0.0
2579,1971,898470.4673735737,6196548.049909051,0.0,0.0
2580,1971,887760.4348927881,6183961.209815117,0.0,0.0
2581,1985,779281.6980121543,6667310.427539745,0.0,1.0
2582,1989,777915.1080120201,6673843.155508444,0.0,1.0
2583,1997,620316.2022983714,6586580.699674204,0.0,0.0
2584,1994,706300.4510717161,6640479.174550318,0.0,0.0
2585,1984,723732.2487745817,6611596.40756716,1.0,0.0
2586,2008,721305.7083205933,6610078.305115278,0.0,0.0
2587,2008,721304.5526711716,6610059.686830355,0.0,0.0
2588,2015,724695.1046562555,6614833.498155988,1.0,0.0
2589,2001,718921.0115965799,6585269.990261218,0.0,0.0
2590,2008,723759.064122202,6576339.087732772,0.0,0.0
2591,1974,689168.7889261283,6550983.229920419,0.0,0.0
2592,1984,722497.1884672535,6553332.234523389,0.0,0.0
2593,1985,738435.592996022,6648954.287046799,1.0,0.0
2594,2007,738368.3603564526,6651632.693595034,1.0,0.0
2595,2008,741313.1671950726,6653094.768067398,0.0,0.0
2596,2010,736573.7091731671,6646634.113413225,1.0,0.0
2597,2010,736573.7091731671,6646634.113413225,1.0,0.0
2598,2011,737979.3921358471,6647929.00388439,1.0,0.0
2599,2011,737979.3921358471,6647929.00388439,1.0,0.0
2600,2013,737457.2114090809,6654646.111028485,1.0,0.0
2601,2015,737406.3919287082,6650536.480891408,1.0,0.0
2602,2015,737406.3919287082,6650536.480891408,1.0,0.0
2603,2015,737406.3919287082,6650536.480891408,1.0,0.0
2604,1977,752320.2508734688,6653897.054699774,1.0,0.0
2605,1983,752473.5266162864,6651688.689377384,0.0,0.0
2606,1983,752473.5266162864,6651688.689377384,1.0,0.0
2607,1986,749998.7185110988,6654205.9547688095,0.0,0.0
2608,1986,752129.624288152,6648848.982758124,1.0,0.0
2609,2008,752444.6108562525,6651990.678059554,1.0,0.0
2610,2010,752833.4329614814,6652787.760112345,1.0,0.0
2611,2010,752833.4329614814,6652787.760112345,1.0,0.0
2612,2012,754212.178505828,6652948.55603351,1.0,0.0
2613,2012,754212.178505828,6652948.55603351,1.0,0.0
2614,1978,762143.0851272205,6649040.70659126,0.0,0.0
2615,1991,766467.503408988,6646807.040005478,0.0,0.0
2616,1991,766447.9911513856,6646820.720797505,0.0,0.0
2617,2007,763819.689667273,6647070.330276092,0.0,0.0
2618,2007,763819.689667273,6647070.330276092,0.0,0.0
2619,1988,776297.9496137418,6659926.83380286,0.0,0.0
2620,1990,772772.4367601299,6644487.098920914,1.0,0.0
2621,2006,772702.3346548958,6645172.598677955,0.0,1.0
2622,1988,767909.4802052907,6657544.165298099,0.0,0.0
2623,1974,738850.388535908,6624728.521138389,1.0,0.0
2624,1975,755409.2625455916,6634673.561862833,1.0,0.0
2625,1977,754454.8863394111,6636008.425934378,0.0,0.0
2626,1977,753562.4402404412,6632040.443264645,0.0,0.0
2627,1984,758049.88287849,6624606.1641099015,0.0,0.0
2628,1985,755326.2993428177,6623523.503520693,0.0,0.0
2629,1990,756719.5015869129,6623693.796644506,1.0,0.0
2630,1990,756719.5015869129,6623693.796644506,1.0,0.0
2631,1990,756726.175706335,6623701.642185524,1.0,0.0
2632,1991,756718.7184087305,6623700.793456151,1.0,0.0
2633,1982,756211.063731445,6631241.4521182645,0.0,1.0
2634,1983,757034.3719549248,6626165.544193651,1.0,0.0
2635,1984,756309.8934396964,6627206.008749618,1.0,0.0
2636,1986,751322.5021328047,6630150.663015534,0.0,0.0
2637,1987,749751.1204422897,6629638.334542292,0.0,0.0
2638,1985,767297.6409135712,6634784.108922143,0.0,1.0
2639,1986,764260.1617850687,6632229.723615916,0.0,0.0
2640,1986,764260.1617850687,6632229.723615916,0.0,1.0
2641,1986,766313.2383610455,6632082.08727983,0.0,1.0
2642,1984,763129.9816117878,6631334.450999084,1.0,0.0
2643,1985,765390.9367449549,6633514.440755191,0.0,1.0
2644,1979,761965.9193871525,6631571.724376995,1.0,0.0
2645,1985,761808.0764649869,6628490.671687541,0.0,1.0
2646,1985,758833.8086129759,6629795.306675684,1.0,0.0
2647,1981,761042.1627325804,6632735.8631048165,0.0,1.0
2648,1983,761818.8931754453,6635434.357395237,1.0,1.0
2649,1984,760147.6699940879,6629116.942814648,0.0,1.0
2650,1984,760147.6699940879,6629116.942814648,0.0,1.0
2651,1984,764221.9349177353,6638966.310997989,1.0,0.0
2652,1985,759434.6617095263,6633491.064517164,1.0,0.0
2653,1985,764270.8032528718,6634917.943987143,1.0,0.0
2654,1994,762819.1518946311,6637145.250977274,0.0,0.0
2655,1996,758226.7409473482,6636453.675482913,0.0,0.0
2656,1998,764554.8913663956,6625093.648480136,1.0,0.0
2657,1978,770921.4316799282,6628838.43915756,0.0,1.0
2658,1987,770461.7902969022,6627463.877395106,1.0,0.0
2659,2007,777610.0955084121,6626583.994477868,0.0,0.0
2660,2007,777579.6585962393,6626612.155292869,0.0,0.0
2661,1992,774620.7747537268,6634400.24856369,0.0,0.0
2662,1981,732169.7294890773,6612830.691342332,1.0,0.0
2663,1982,730672.6436277812,6612352.917693056,1.0,0.0
2664,1982,731572.2529747332,6615367.862075968,0.0,0.0
2665,1982,728706.5473481589,6611293.207925611,1.0,0.0
2666,1997,727611.0693378546,6613484.121449444,1.0,0.0
2667,1997,727611.0693378546,6613484.121449444,1.0,0.0
2668,1997,731377.1673377736,6612562.890379108,1.0,0.0
2669,1996,730905.5175664871,6612139.636861892,1.0,0.0
2670,1996,733385.9263973474,6612305.577407465,1.0,0.0
2671,1996,731570.8544611708,6611880.214117626,1.0,0.0
2672,1998,729364.0682212457,6611885.36340515,1.0,0.0
2673,1998,729364.0682212457,6611885.36340515,1.0,0.0
2674,1998,729364.0682212457,6611885.36340515,1.0,0.0
2675,1998,729364.0682212457,6611885.36340515,1.0,0.0
2676,1997,736019.3331146127,6609866.515018752,1.0,0.0
2677,1997,736019.3331146127,6609866.515018752,1.0,0.0
2678,2007,729768.0941321513,6607401.4749239,0.0,0.0
2679,2008,735717.6529602001,6604246.849075945,1.0,0.0
2680,1975,748375.7972742794,6606682.710045972,1.0,1.0
2681,1975,745215.20490366,6611364.050690405,1.0,0.0
2682,1975,741964.0563080693,6614713.199710101,1.0,0.0
2683,1991,742032.8360359287,6607704.325320597,0.0,0.0
2684,2000,745383.3217349926,6608394.4297667695,1.0,0.0
2685,1983,746413.2500852051,6607698.054555577,1.0,0.0
2686,1987,747690.8400009929,6611229.159022572,1.0,0.0
2687,1989,747775.6199655908,6618089.008718615,0.0,0.0
2688,1982,741303.1711934605,6613515.890197855,1.0,0.0
2689,1985,739239.2385766195,6612937.902192283,1.0,0.0
2690,1986,738125.7274045483,6617994.324896536,0.0,0.0
2691,1972,755981.9732655839,6609946.645482053,1.0,0.0
2692,1976,755217.527936585,6618899.803429495,0.0,0.0
2693,1976,750095.9463153047,6617988.599008019,1.0,0.0
2694,1976,755599.8056215044,6617309.179784562,1.0,0.0
2695,1976,750558.114224149,6615524.908296061,0.0,0.0
2696,1977,758400.7960103758,6617073.569427315,1.0,0.0
2697,1977,752870.5675093761,6615820.231572862,1.0,0.0
2698,1977,758455.7805305322,6608136.567304073,1.0,0.0
2699,1977,754204.6248674038,6612990.723720141,0.0,0.0
2700,1977,751328.3590672269,6607673.71201227,1.0,0.0
2701,1978,754299.2203198603,6615603.729392689,1.0,0.0
2702,1973,756284.6195145244,6607593.413860572,1.0,0.0
2703,1974,751398.3512821881,6617828.476849193,1.0,0.0
2704,1974,749768.4746259134,6605822.679986815,1.0,1.0
2705,1974,756948.4474813908,6604555.948707252,1.0,0.0
2706,1975,756410.5550398377,6612873.103262968,1.0,0.0
2707,1975,753759.7638177024,6617814.616857977,1.0,0.0
2708,1975,750340.4865058247,6607580.012971876,0.0,0.0
2709,1975,757446.1315979821,6618056.606379494,1.0,0.0
2710,1981,755884.004629792,6618962.48003801,1.0,0.0
2711,1982,755251.314508677,6618520.42107075,1.0,0.0
2712,1984,749088.7606920031,6611774.878567072,1.0,1.0
2713,1986,751337.9796192287,6607671.257897913,1.0,0.0
2714,1986,752075.0511037493,6618446.600912508,0.0,0.0
2715,1988,749067.1329108386,6607518.171520861,1.0,0.0
2716,1988,749067.1329108386,6607518.171520861,1.0,0.0
2717,1988,751346.0315027207,6607668.694888516,0.0,0.0
2718,1990,756482.0125425676,6615060.812750295,1.0,0.0
2719,1990,756482.0125425676,6615060.812750295,1.0,0.0
2720,1995,754226.0723436567,6619476.071946827,0.0,0.0
2721,1996,749119.7736934407,6607501.497805902,1.0,0.0
2722,1997,749119.7736934407,6607501.497805902,1.0,0.0
2723,1997,749119.7736934407,6607501.497805902,0.0,0.0
2724,1996,749119.7736934407,6607501.497805902,1.0,0.0
2725,2005,750097.1489507243,6606403.054128447,1.0,0.0
2726,2005,750097.1489507243,6606403.054128447,1.0,0.0
2727,2005,748534.2462487795,6610137.075003753,0.0,0.0
2728,2005,748534.2462487795,6610137.075003753,1.0,0.0
2729,2005,748534.2462487795,6610137.075003753,1.0,1.0
2730,2001,756340.711152873,6609496.139505926,0.0,0.0
2731,1985,754297.9393652953,6616593.526874632,1.0,0.0
2732,1985,750839.0225279657,6614572.561876952,1.0,1.0
2733,1985,750839.0225279657,6614572.561876952,1.0,0.0
2734,1986,758189.2412853019,6612161.83302524,1.0,0.0
2735,1986,750227.5470570137,6610658.624120685,1.0,0.0
2736,1987,750231.3764495817,6610706.662002743,0.0,0.0
2737,1987,750231.3764495817,6610706.662002743,1.0,0.0
2738,1988,751550.5568796624,6612340.247526138,0.0,0.0
2739,1989,751550.5568796624,6612340.247526138,0.0,0.0
2740,1989,751550.5568796624,6612340.247526138,1.0,1.0
2741,1990,749896.6714364586,6608483.1049666,1.0,0.0
2742,1991,749755.1818923798,6612663.215554956,1.0,0.0
2743,1991,749755.1818923798,6612663.215554956,1.0,1.0
2744,1987,757795.0450694734,6613655.293200837,1.0,0.0
2745,1988,757730.9424464868,6622802.488855415,1.0,0.0
2746,1988,757730.9424464868,6622802.488855415,1.0,0.0
2747,1991,758084.4094988091,6611695.310788593,1.0,0.0
2748,1992,755333.5294034304,6622600.551701338,0.0,0.0
2749,2000,762831.4842422327,6619813.143529255,0.0,0.0
2750,2000,762831.4842422327,6619813.143529255,1.0,0.0
2751,2000,762831.4842422327,6619813.143529255,1.0,0.0
2752,2000,762022.6101952256,6614775.331982684,1.0,0.0
2753,2000,762022.6101952256,6614775.331982684,1.0,0.0
2754,2000,760191.012227209,6619372.453475895,1.0,0.0
2755,2001,764880.6837160763,6613348.770949833,1.0,0.0
2756,2014,760370.9256417621,6617193.936687441,1.0,0.0
2757,1989,763988.6218726729,6616014.358516185,0.0,1.0
2758,1989,763988.6218726729,6616014.358516185,0.0,1.0
2759,1998,767526.917657429,6621193.555372967,0.0,0.0
2760,2000,763115.2271905952,6612738.548959727,1.0,1.0
2761,2000,763115.2271905952,6612738.548959727,1.0,1.0
2762,2000,763115.2271905952,6612738.548959727,1.0,1.0
2763,2000,763115.2271905952,6612738.548959727,1.0,1.0
2764,2000,763115.2271905952,6612738.548959727,1.0,0.0
2765,2000,762688.7127863227,6613876.015859598,1.0,0.0
2766,1979,763643.7840293049,6608423.667521961,1.0,0.0
2767,2004,765279.7709209311,6608650.329205229,1.0,0.0
2768,1984,770812.2410142099,6605715.274271394,1.0,0.0
2769,1989,763590.3774621864,6607683.088805217,1.0,0.0
2770,1989,763590.3774621864,6607683.088805217,1.0,0.0
2771,1989,763706.5701370738,6611031.815329955,0.0,0.0
2772,1998,764281.1858276374,6607419.258970782,1.0,0.0
2773,1998,764281.1858276374,6607419.258970782,1.0,0.0
2774,1998,764281.1858276374,6607419.258970782,1.0,0.0
2775,1998,764281.1858276374,6607419.258970782,1.0,0.0
2776,1987,775395.5734744135,6619231.437779429,1.0,0.0
2777,1989,773009.5787810622,6617060.227008744,1.0,0.0
2778,1990,771911.8700706509,6612451.530849555,1.0,0.0
2779,1990,771911.8700706509,6612451.530849555,1.0,0.0
2780,2004,773894.424967882,6612956.04511498,1.0,0.0
2781,2004,773894.424967882,6612956.04511498,1.0,0.0
2782,1976,730662.066817668,6601250.185831165,0.0,0.0
2783,1987,734592.0811683104,6594514.363823826,1.0,0.0
2784,1991,737569.7223176144,6600651.095215532,1.0,0.0
2785,1972,744998.9775974035,6586646.710433267,0.0,0.0
2786,1974,745813.4684534402,6594393.150091099,0.0,0.0
2787,1980,742784.7575063988,6591429.729196048,1.0,0.0
2788,1989,743217.0281226455,6596551.18969815,0.0,0.0
2789,1986,749220.0104046577,6586169.847366719,0.0,0.0
2790,1991,746707.6744099961,6598911.913203367,0.0,0.0
2791,1974,756724.1403890791,6602847.707418733,0.0,0.0
2792,1975,756868.7634279365,6600685.393870104,1.0,0.0
2793,1988,757572.7613994065,6594710.33603604,1.0,1.0
2794,1989,758119.2782647522,6598641.629374112,1.0,1.0
2795,1989,758410.8101534342,6589957.816580215,1.0,0.0
2796,1996,759407.795423582,6591455.573795884,0.0,0.0
2797,1997,759091.6424617443,6597797.444297139,1.0,0.0
2798,2004,757881.1246913635,6603436.270438935,1.0,0.0
2799,2008,756971.7261747776,6599370.495379289,1.0,1.0
2800,2008,758257.5144480215,6589937.174360941,1.0,0.0
2801,2008,758257.5144480215,6589937.174360941,1.0,1.0
2802,2008,758257.5144480215,6589937.174360941,1.0,0.0
2803,2015,759262.6665840847,6596274.158995406,1.0,1.0
2804,2015,759262.6665840847,6596274.158995406,1.0,0.0
2805,1978,759058.3709040931,6600899.592950165,1.0,0.0
2806,1980,758133.6724165361,6598219.960027709,1.0,0.0
2807,2018,757854.0928945777,6603492.537729247,1.0,0.0
2808,1980,755764.1725630236,6600382.309190312,1.0,0.0
2809,1984,751406.3716515345,6602746.783544998,1.0,0.0
2810,1988,757478.3400591728,6588907.296761258,1.0,0.0
2811,1988,758720.42995487,6588421.243940471,1.0,0.0
2812,1988,758720.42995487,6588421.243940471,1.0,1.0
2813,1988,757427.6451107657,6586210.389628227,1.0,1.0
2814,1988,759110.858702149,6587141.579824762,1.0,1.0
2815,1988,759110.858702149,6587141.579824762,1.0,0.0
2816,1988,759110.858702149,6587141.579824762,0.0,0.0
2817,1988,757457.1489563582,6589334.074992298,1.0,1.0
2818,1989,759193.9243047414,6586346.659094868,0.0,0.0
2819,1989,758931.7741953599,6589220.836688091,1.0,1.0
2820,1989,758931.7741953599,6589220.836688091,1.0,1.0
2821,1989,758931.7741953599,6589220.836688091,0.0,0.0
2822,1989,758931.7741953599,6589220.836688091,1.0,0.0
2823,1989,759969.6860022929,6588503.956161656,1.0,1.0
2824,1989,759969.6860022929,6588503.956161656,0.0,1.0
2825,1989,759969.6860022929,6588503.956161656,0.0,1.0
2826,1989,757657.0157695822,6587007.995233226,1.0,1.0
2827,1990,751358.5021264143,6587039.722991305,0.0,0.0
2828,1990,750641.1822267112,6588893.921527289,0.0,0.0
2829,1992,758225.3728792606,6587882.133203898,1.0,0.0
2830,1992,758225.3728792606,6587882.133203898,1.0,0.0
2831,1993,761011.1920761197,6588153.765067572,0.0,0.0
2832,1993,761011.1920761197,6588153.765067572,1.0,0.0
2833,1993,761011.1920761197,6588153.765067572,0.0,1.0
2834,1994,756754.0726299674,6588401.510967126,1.0,0.0
2835,1994,756754.0726299674,6588401.510967126,1.0,0.0
2836,1994,756754.0726299674,6588401.510967126,1.0,0.0
2837,1998,760677.4454060816,6587759.8026686665,1.0,0.0
2838,2000,760677.4454060816,6587759.8026686665,1.0,0.0
2839,2000,760677.4454060816,6587759.8026686665,0.0,0.0
2840,2000,760677.4454060816,6587759.8026686665,1.0,0.0
2841,1987,757923.7864927552,6588369.839890868,1.0,1.0
2842,1987,760454.8667037657,6588568.429679648,0.0,0.0
2843,1988,758384.5240937809,6586707.037549363,0.0,1.0
2844,1997,751348.8316053938,6591498.441301403,1.0,0.0
2845,1997,751348.8316053938,6591498.441301403,1.0,0.0
2846,1975,766324.470063,6597646.833906891,0.0,1.0
2847,1993,765030.8448703442,6597403.423276036,0.0,1.0
2848,1993,765030.8448703442,6597403.423276036,0.0,1.0
2849,1993,767151.7241097391,6596662.564029344,1.0,1.0
2850,1995,768557.2953633894,6605091.638627981,0.0,1.0
2851,2002,761783.5601828917,6595785.73602418,0.0,0.0
2852,2008,769981.4326862227,6591377.173822604,0.0,1.0
2853,1976,766777.9785096007,6597651.02187605,1.0,1.0
2854,1976,765734.7428849735,6592555.328903502,0.0,1.0
2855,1977,763186.8786723544,6594398.875253144,1.0,0.0
2856,1979,765831.1740223311,6596340.95524643,0.0,1.0
2857,1982,764491.2040391131,6598345.6048680255,0.0,0.0
2858,1983,761161.0770254452,6600059.1408178415,0.0,0.0
2859,1983,761161.0770254452,6600059.1408178415,0.0,0.0
2860,1991,762362.7590653471,6588545.36664673,1.0,0.0
2861,1991,762362.7590653471,6588545.36664673,1.0,0.0
2862,1992,762665.0880877539,6590257.778169649,1.0,0.0
2863,2015,761793.346736476,6599046.677748892,1.0,0.0
2864,2015,761793.346736476,6599046.677748892,1.0,0.0
2865,2015,761793.346736476,6599046.677748892,1.0,0.0
2866,2016,765089.6601368617,6590789.702993194,1.0,0.0
2867,2016,765089.6601368617,6590789.702993194,1.0,0.0
2868,1987,729638.4916219629,6582035.002636679,0.0,0.0
2869,1990,729708.3426393359,6577481.052513731,1.0,0.0
2870,1987,747259.1260245915,6571555.8227615,0.0,0.0
2871,1989,747478.397281877,6570729.4153120415,1.0,0.0
2872,2008,739940.1704853448,6579731.890022974,0.0,0.0
2873,1971,758652.9050332131,6576503.830598916,1.0,0.0
2874,1975,755396.2721332015,6577378.36286527,0.0,0.0
2875,1990,760980.513523323,6573513.584341363,1.0,0.0
2876,1991,760400.9212129466,6582457.746675871,1.0,1.0
2877,1992,760400.9212129466,6582457.746675871,1.0,0.0
2878,1992,759627.8380989463,6585315.156174496,1.0,0.0
2879,2001,759259.5208548136,6583682.250547369,1.0,0.0
2880,2001,759259.5208548136,6583682.250547369,1.0,0.0
2881,2001,759259.5208548136,6583682.250547369,1.0,0.0
2882,2001,759259.5208548136,6583682.250547369,1.0,0.0
2883,2001,759259.5208548136,6583682.250547369,1.0,1.0
2884,2001,759259.5208548136,6583682.250547369,1.0,1.0
2885,2001,759259.5208548136,6583682.250547369,1.0,0.0
2886,1981,759881.8314846973,6580715.058788473,0.0,0.0
2887,2001,758060.1680631599,6572133.414096247,1.0,0.0
2888,2001,761121.7478840615,6585567.650189439,0.0,1.0
2889,1987,758618.182191143,6585261.453348652,0.0,1.0
2890,1988,757419.663911649,6579085.816942281,0.0,1.0
2891,1989,756735.1503681813,6581156.637305219,1.0,0.0
2892,1989,757594.4263282439,6581937.621549807,1.0,1.0
2893,1989,757594.4263282439,6581937.621549807,1.0,0.0
2894,1989,757433.2487671796,6585683.877178266,1.0,0.0
2895,1989,757454.1835301066,6580132.461657282,0.0,1.0
2896,1990,757454.1835301066,6580132.461657282,0.0,1.0
2897,1990,757041.2228983868,6578559.448342959,1.0,0.0
2898,1990,757694.9542415653,6583380.940330696,1.0,1.0
2899,1990,756487.7761737481,6577623.347140913,1.0,0.0
2900,1990,755330.3416340003,6567975.669654729,0.0,1.0
2901,1990,752442.4033730894,6583089.100933846,1.0,0.0
2902,1990,752442.4033730894,6583089.100933846,1.0,0.0
2903,1990,757552.0244933927,6575252.553586868,1.0,0.0
2904,1990,757552.0244933927,6575252.553586868,1.0,0.0
2905,1990,757552.0244933927,6575252.553586868,1.0,1.0
2906,1990,754360.5453240412,6575006.499413145,0.0,0.0
2907,1990,759466.6830917336,6578326.343592053,1.0,0.0
2908,1991,759466.6830917336,6578326.343592053,1.0,0.0
2909,1990,759466.6830917336,6578326.343592053,1.0,0.0
2910,1991,758190.6129200608,6573533.479228916,1.0,1.0
2911,1991,757228.085581651,6581671.993849791,1.0,0.0
2912,1991,757228.085581651,6581671.993849791,1.0,1.0
2913,1991,757228.085581651,6581671.993849791,1.0,1.0
2914,1991,757228.085581651,6581671.993849791,1.0,1.0
2915,1986,756837.2941529567,6584606.245927151,1.0,0.0
2916,1988,757501.9732583888,6580842.2648220565,1.0,1.0
2917,1988,757284.5246352472,6577694.418922032,1.0,1.0
2918,1988,753651.8070387999,6571855.441355563,0.0,0.0
2919,1999,757168.168442498,6579821.824847359,1.0,0.0
2920,2000,757168.168442498,6579821.824847359,1.0,0.0
2921,1999,757168.168442498,6579821.824847359,0.0,0.0
2922,2001,757172.4147899806,6579832.658351664,1.0,1.0
2923,1983,764499.0115108145,6571558.267811854,0.0,1.0
2924,1988,766109.7364657421,6577324.045431669,0.0,1.0
2925,1994,731762.0300551862,6561613.553826797,0.0,0.0
2926,1977,747674.6391256237,6563936.700995392,1.0,0.0
2927,1990,743980.227016347,6552714.103901628,1.0,0.0
2928,2006,746626.6437753454,6548555.212798133,0.0,0.0
2929,1991,743365.9192496862,6562910.774584322,1.0,0.0
2930,1975,757784.4112139487,6562450.565101957,1.0,0.0
2931,1975,754284.8714051249,6557015.546388433,0.0,0.0
2932,1977,758123.719915947,6563632.147659738,1.0,0.0
2933,1977,758891.3740825916,6553026.110195448,1.0,0.0
2934,1979,760323.0146771942,6560961.480608371,0.0,0.0
2935,1988,757389.578484523,6563100.289363029,0.0,0.0
2936,1988,756890.7240881813,6562669.462612454,1.0,0.0
2937,1990,753036.2131083863,6566525.478966709,0.0,0.0
2938,2007,758436.4785116015,6562871.36267001,1.0,0.0
2939,1984,755133.5626387963,6561241.774734507,1.0,0.0
2940,1986,762378.5419225458,6555164.518079419,1.0,0.0
2941,1987,756983.159703367,6561558.69471635,1.0,0.0
2942,1992,762932.9002208399,6551061.178944235,1.0,1.0
2943,2007,757264.7599638435,6552372.65811848,0.0,0.0
2944,2008,757301.1037653226,6552342.835043648,1.0,0.0
2945,1991,764668.9062161786,6567462.298427403,0.0,1.0
2946,1988,756722.8638607932,6623698.310729567,1.0,0.0
2947,1984,772292.2137248976,6631546.378856066,1.0,0.0
2948,1995,747598.6579238211,6501158.05081504,1.0,1.0
2949,1982,758244.9868669496,6630106.627621795,0.0,1.0
2950,1982,758244.9868669496,6630106.627621795,0.0,1.0
2951,1995,749410.5367728691,6743851.133229515,1.0,0.0
2952,1982,699323.2253399419,6394297.370440801,0.0,0.0
2953,2013,732292.3408110457,6773766.48195584,1.0,0.0
2954,1995,797559.7411453219,6343764.077032477,1.0,0.0
2955,1995,797559.7411453219,6343764.077032477,1.0,0.0
2956,1995,797559.7411453219,6343764.077032477,1.0,1.0
2957,1970,851336.1563199578,6270317.112705295,1.0,0.0
2958,1974,756107.0526984045,6629589.505166682,0.0,1.0
2959,1986,754441.5452684092,6761969.868651065,1.0,0.0
2960,1994,717711.131573574,6445886.6342104925,1.0,0.0
2961,1990,807494.1565708043,6333177.784392412,0.0,1.0
2962,1987,749069.0667779302,6607516.341563866,1.0,0.0
2963,2014,626020.6550344302,6433717.891505732,1.0,0.0
2964,1985,741836.9958394114,6807832.850931378,0.0,0.0
2965,2010,737844.6573016779,6847013.542909898,1.0,0.0
2966,1986,750225.2757485446,6610711.711472723,1.0,0.0
2967,1983,740800.2665515844,6463248.841119645,1.0,0.0
2968,1975,756890.0459120527,6632234.169944187,0.0,1.0
2969,1983,740800.2665515844,6463248.841119645,1.0,0.0
2970,2002,696216.7430961339,6489426.537076284,1.0,0.0
2971,1997,710058.5192051184,6826432.346570145,1.0,0.0
2972,2016,740646.7120802047,6442454.911894767,1.0,0.0
2973,2005,727020.8082881253,6412105.549055918,1.0,0.0
2974,1988,753970.0161202024,6765386.700580891,1.0,0.0
2975,1982,645989.935399804,6761288.805295934,0.0,0.0
2976,1983,647797.4925677367,6753353.316080141,0.0,0.0
2977,1981,754258.8000676883,6754092.970764443,1.0,0.0
2978,2002,795872.0749529784,6324174.757439957,0.0,1.0
2979,1970,788484.6768029644,6130543.60219202,0.0,0.0
2980,1973,761200.9298171775,6712029.925727055,0.0,1.0
2981,1996,655854.3845520869,6431816.47901138,1.0,1.0
2982,1976,735804.9007867796,6827729.323971114,0.0,0.0
2983,1978,678530.5766988717,6420571.393753189,1.0,0.0
2984,1995,757545.558071198,6750780.013085138,0.0,1.0
